Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(fnlwgt, '\'(96945-138590]\'');(education_num, 7);(occupation, Adm-clerical);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(type_employer, State-gov);(occupation, Craft-repair);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(occupation, Farming-fishing);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(occupation, Farming-fishing);(relationship, Unmarried);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(type_employer, Local-gov);(occupation, Other-service);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 12);(occupation, Tech-support);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(education_num, 4);(relationship, Not-in-family);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(occupation, Tech-support);(relationship, Not-in-family);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 6);(marital_status, Never-married);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(206692.5-276793.5]\'');(race, Asian-Pac-Islander);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Never-married);(race, Asian-Pac-Islander);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(race, Other);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0004;;
U;0;(type_employer, State-gov);(education_num, 7);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0004;;
U;0;(type_employer, State-gov);(occupation, Tech-support);(race, Black);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Separated);(occupation, Tech-support);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(138590-176261.5]\'');(education_num, 7);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(138590-176261.5]\'');(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 10);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(race, Amer-Indian-Eskimo);(sex, Female);0.0004;;
U;0;(education_num, 6);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(education_num, 7);(marital_status, Divorced);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(education_num, 7);(relationship, Not-in-family);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Tech-support);(relationship, Other-relative);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 5);(relationship, Unmarried);0.0004;;
U;0;(type_employer, State-gov);(relationship, Own-child);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(type_employer, Federal-gov);(fnlwgt, '\'(138590-176261.5]\'');(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(education_num, 6);(marital_status, Separated);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Separated);(occupation, Transport-moving);0.0004;;
U;0;(occupation, Transport-moving);(sex, Female);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 6);0.0004;;
U;0;(education_num, 14);(occupation, Other-service);(relationship, Not-in-family);0.0004;;
U;0;(marital_status, Divorced);(occupation, Protective-serv);(relationship, Own-child);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(education_num, 6);(occupation, Transport-moving);0.0004;;
U;0;(education_num, 13);(marital_status, Divorced);(occupation, Transport-moving);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(relationship, Unmarried);(race, Asian-Pac-Islander);0.0004;;
U;0;(marital_status, Divorced);(occupation, Other-service);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(type_employer, Local-gov);(occupation, Other-service);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 8);(occupation, Other-service);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 8);(sex, Female);0.0004;;
U;0;(type_employer, State-gov);(relationship, Other-relative);(sex, Male);0.0004;;
U;0;(education_num, 13);(relationship, Other-relative);(race, Black);0.0004;;
U;0;(type_employer, Federal-gov);(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Widowed);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 14);(relationship, Own-child);0.0004;;
U;0;(type_employer, Self-emp-inc);(relationship, Own-child);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 10);(marital_status, Married-spouse-absent);0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(marital_status, Widowed);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(marital_status, Divorced);(occupation, Protective-serv);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(fnlwgt, '\'(96945-138590]\'');0.0004;;
U;0;(type_employer, Self-emp-inc);(occupation, Exec-managerial);(relationship, Own-child);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 6);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(occupation, Farming-fishing);(sex, Female);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 14);(occupation, Sales);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 5);0.0004;;
U;0;(education_num, 7);(occupation, Adm-clerical);(race, Black);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Local-gov);(education_num, 8);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 5);(sex, Female);0.0004;;
U;0;(education_num, 5);(marital_status, Divorced);(occupation, Sales);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(-inf-96945]\'');(occupation, Tech-support);0.0004;;
U;0;(education_num, 10);(marital_status, Widowed);(occupation, Prof-specialty);0.0004;;
U;0;(education_num, 7);(occupation, Handlers-cleaners);(sex, Female);0.0004;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 6);(marital_status, Widowed);0.0004;;
U;0;(education_num, 6);(marital_status, Widowed);(occupation, Transport-moving);0.0004;;
U;0;(marital_status, Widowed);(occupation, Transport-moving);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, State-gov);(education_num, 14);0.0004;;
U;0;(education_num, 14);(occupation, Adm-clerical);(race, Black);0.0004;;
U;0;(education_num, 10);(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(marital_status, Divorced);(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(marital_status, Widowed);(occupation, Other-service);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(marital_status, Widowed);(relationship, Other-relative);0.0004;;
U;0;(occupation, Exec-managerial);(relationship, Not-in-family);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(race, Amer-Indian-Eskimo);(sex, Female);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 5);(occupation, Machine-op-inspct);0.0004;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 5);(occupation, Machine-op-inspct);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 8);(race, Black);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(138590-176261.5]\'');(marital_status, Separated);0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(type_employer, Self-emp-not-inc);(marital_status, Separated);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(96945-138590]\'');(marital_status, Separated);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 4);(occupation, Machine-op-inspct);0.0004;;
U;0;(education_num, 9);(marital_status, Widowed);(occupation, Prof-specialty);0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(education_num, 5);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(education_num, 11);(marital_status, Never-married);(race, Asian-Pac-Islander);0.0004;;
U;0;(education_num, 11);(marital_status, Widowed);(occupation, Adm-clerical);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(type_employer, Self-emp-not-inc);(education_num, 6);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 6);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(education_num, 11);(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(type_employer, Federal-gov);(fnlwgt, '\'(138590-176261.5]\'');(occupation, Other-service);0.0004;;
U;0;(type_employer, Federal-gov);(relationship, Other-relative);(sex, Female);0.0004;;
U;0;(type_employer, Federal-gov);(relationship, Other-relative);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0004;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 6);(occupation, Handlers-cleaners);0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(type_employer, State-gov);(occupation, Transport-moving);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 10);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 8);(occupation, Adm-clerical);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 7);(occupation, Adm-clerical);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(occupation, Handlers-cleaners);(relationship, Unmarried);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 7);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(occupation, Sales);(relationship, Husband);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 6);(occupation, Handlers-cleaners);0.0004;;
U;0;(education_num, 6);(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(27.5-34.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 5);0.0004;;
U;0;(education_num, 4);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(education_num, 7);(relationship, Other-relative);(race, Black);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(occupation, Craft-repair);(relationship, Other-relative);0.0004;;
U;0;(education_num, 9);(marital_status, Married-AF-spouse);(sex, Female);0.0004;;
U;0;(education_num, 10);(relationship, Other-relative);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(type_employer, Self-emp-not-inc);(education_num, 14);(occupation, Farming-fishing);0.0004;;
U;0;(education_num, 8);(occupation, Transport-moving);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(marital_status, Married-spouse-absent);(relationship, Unmarried);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Widowed);(occupation, Sales);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(fnlwgt, '\'(276793.5-inf)\'');(relationship, Own-child);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(type_employer, Local-gov);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(occupation, Adm-clerical);(relationship, Unmarried);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 7);(relationship, Other-relative);0.0004;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 5);(occupation, Other-service);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 4);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(type_employer, Federal-gov);(marital_status, Divorced);(occupation, Other-service);0.0004;;
U;0;(type_employer, Self-emp-not-inc);(education_num, 8);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(type_employer, Self-emp-not-inc);(occupation, Handlers-cleaners);(race, White);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(marital_status, Separated);(relationship, Other-relative);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(relationship, Not-in-family);(race, Asian-Pac-Islander);0.0004;;
U;0;(type_employer, Local-gov);(marital_status, Never-married);(occupation, Transport-moving);0.0004;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(marital_status, Married-spouse-absent);(race, Black);0.0004;;
U;0;(marital_status, Married-spouse-absent);(occupation, Sales);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 7);(occupation, Machine-op-inspct);0.0004;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 5);(race, Black);0.0004;;
U;0;(education_num, 5);(occupation, Handlers-cleaners);(race, Black);0.0004;;
U;0;(education_num, 5);(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(marital_status, Separated);(relationship, Other-relative);0.0004;;
U;0;(education_num, 12);(occupation, Machine-op-inspct);(relationship, Unmarried);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 13);(relationship, Other-relative);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(occupation, Farming-fishing);0.0004;;
U;0;(type_employer, Self-emp-inc);(occupation, Farming-fishing);(relationship, Own-child);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(occupation, Other-service);0.0004;;
U;0;(type_employer, Federal-gov);(marital_status, Divorced);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 4);(occupation, Farming-fishing);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 4);(occupation, Farming-fishing);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(marital_status, Widowed);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(occupation, Sales);0.0004;;
U;0;(education_num, 7);(marital_status, Divorced);(relationship, Other-relative);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(occupation, Farming-fishing);(relationship, Other-relative);0.0004;;
U;0;(type_employer, Federal-gov);(fnlwgt, '\'(-inf-96945]\'');(occupation, Transport-moving);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Widowed);(occupation, Transport-moving);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(occupation, Adm-clerical);0.0004;;
U;0;(type_employer, Self-emp-inc);(marital_status, Never-married);(occupation, Adm-clerical);0.0004;;
U;0;(education_num, 11);(occupation, Machine-op-inspct);(relationship, Unmarried);0.0004;;
U;0;(marital_status, Divorced);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 6);(occupation, Farming-fishing);0.0004;;
U;0;(education_num, 6);(occupation, Farming-fishing);(relationship, Own-child);0.0004;;
U;0;(education_num, 7);(sex, Female);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(occupation, Craft-repair);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(marital_status, Separated);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Separated);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 8);(occupation, Other-service);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 4);(marital_status, Never-married);0.0004;;
U;0;(type_employer, Local-gov);(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(age, '\'(52.5-inf)\'');(occupation, Adm-clerical);(relationship, Own-child);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 10);(marital_status, Married-spouse-absent);0.0004;;
U;0;(type_employer, State-gov);(education_num, 12);(occupation, Other-service);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 8);(marital_status, Divorced);0.0004;;
U;0;(education_num, 8);(sex, Female);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 4);(occupation, Machine-op-inspct);0.0004;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 7);(occupation, Farming-fishing);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(occupation, Farming-fishing);(sex, Female);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 12);(marital_status, Divorced);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 11);(marital_status, Separated);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 3);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0004;;
U;0;(education_num, 5);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(type_employer, State-gov);(fnlwgt, '\'(-inf-96945]\'');(marital_status, Separated);0.0004;;
U;0;(type_employer, State-gov);(marital_status, Separated);(occupation, Other-service);0.0004;;
U;0;(education_num, 10);(relationship, Unmarried);(race, Asian-Pac-Islander);0.0004;;
U;0;(occupation, Other-service);(relationship, Wife);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(occupation, Prof-specialty);(relationship, Not-in-family);(race, Other);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(marital_status, Divorced);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(marital_status, Separated);(occupation, Exec-managerial);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(96945-138590]\'');(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(relationship, Other-relative);(race, Black);0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(type_employer, Local-gov);(education_num, 7);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(marital_status, Widowed);(occupation, Sales);0.0004;;
U;0;(education_num, 7);(occupation, Handlers-cleaners);(relationship, Unmarried);0.0004;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(marital_status, Widowed);(occupation, Sales);0.0004;;
U;0;(type_employer, State-gov);(race, Black);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(occupation, Machine-op-inspct);(relationship, Not-in-family);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 8);(occupation, Machine-op-inspct);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 6);(occupation, Adm-clerical);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(relationship, Other-relative);(hr_worked_per_week, '\'(52.5-inf)\'');0.0004;;
U;0;(marital_status, Divorced);(occupation, Exec-managerial);(race, Asian-Pac-Islander);0.0004;;
U;0;(type_employer, State-gov);(education_num, 11);(race, Black);0.0004;;
U;0;(education_num, 6);(marital_status, Divorced);(occupation, Handlers-cleaners);0.0004;;
U;0;(education_num, 11);(marital_status, Divorced);(occupation, Machine-op-inspct);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Local-gov);(education_num, 11);0.0004;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 4);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 4);(sex, Female);0.0004;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0004;;
U;0;(type_employer, Local-gov);(education_num, 6);(marital_status, Never-married);0.0004;;
U;0;(type_employer, Local-gov);(education_num, 6);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(occupation, Farming-fishing);(relationship, Unmarried);0.0004;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 5);(occupation, Transport-moving);0.0004;;
U;0;(education_num, 5);(occupation, Transport-moving);(relationship, Not-in-family);0.0004;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 4);(race, Black);0.0004;;
U;0;(fnlwgt, '\'(96945-138590]\'');(education_num, 8);(marital_status, Divorced);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(marital_status, Married-spouse-absent);(relationship, Not-in-family);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(marital_status, Married-spouse-absent);(race, Black);0.0004;;
U;0;(occupation, Handlers-cleaners);(relationship, Unmarried);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 11);(relationship, Other-relative);0.0004;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 11);(relationship, Other-relative);0.0004;;
U;0;(type_employer, State-gov);(marital_status, Separated);(occupation, Exec-managerial);0.0004;;
U;0;(fnlwgt, '\'(96945-138590]\'');(education_num, 5);(marital_status, Divorced);0.0004;;
U;0;(marital_status, Never-married);(occupation, Sales);(race, Amer-Indian-Eskimo);0.0004;;
U;0;(education_num, 9);(relationship, Other-relative);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0004;;
U;0;(age, '\'(45.5-52.5]\'');(fnlwgt, '\'(96945-138590]\'');(race, Amer-Indian-Eskimo);0.0004;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(race, Other);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0004;;
U;0;(age, '\'(27.5-34.5]\'');(occupation, Craft-repair);(race, Other);0.0004;;
U;0;(age, '\'(34.5-39.5]\'');(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0004;;
