Severity,Start_Time,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Snow_Or_Ice,Low_Vis_Weather,Rain,Freezing?,Slowdown,Season
1,2017-04-06 07:45:35,0.01,Interstate,53.6,100.0,29.56,4.0,NE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-06 07:55:14,0.01,Interstate,54.5,90.0,29.55,7.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-06 10:38:16,0.01,Highway,49.3,99.0,29.49,1.0,NE,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 10:53:17,0.01,Highway,49.3,99.0,29.49,1.0,NE,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 11:45:53,0.01,large_local,51.8,100.0,29.42,3.0,NE,Heavy Rain,0,0,0,0,0,0,0,1,Day,0,0,1,0,1,Spring
1,2017-04-06 13:29:57,0.01,Interstate,52.0,100.0,29.27,4.0,NE,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 13:43:21,0.01,Highway,52.0,86.0,29.28,2.5,NW,Rain,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 13:42:44,0.01,Interstate,55.0,96.0,29.25,5.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 14:05:50,0.01,Beltway,54.0,83.0,29.29,9.0,W,Thunderstorms,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-06 14:03:45,0.01,Interstate,55.9,97.0,29.21,6.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-06 14:20:32,0.01,local,53.6,100.0,29.34,2.5,Calm,Thunderstorms,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2017-04-06 14:38:45,0.01,large_local,52.3,82.0,29.27,10.0,NW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-06 14:44:30,0.01,Beltway,53.6,88.0,29.27,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-06 15:27:29,0.01,Beltway,55.4,78.0,29.24,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-06 17:58:14,0.01,Interstate,56.5,77.0,29.32,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-06 18:17:15,0.01,large_local,56.1,75.0,29.32,10.0,W,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-06 18:43:00,0.01,Interstate,59.0,69.0,29.33,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-06 18:46:28,0.01,Interstate,46.9,100.0,29.28,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-07 05:43:26,0.01,Beltway,45.5,49.0,29.44,10.0,W,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-07 06:30:50,0.01,Beltway,43.7,57.0,29.46,10.0,SW,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-07 08:26:19,0.01,Interstate,44.6,71.0,29.5,10.0,W,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-07 14:36:57,0.01,Highway,49.5,45.0,29.57,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-07 14:48:00,0.01,large_local,46.6,46.0,29.62,10.0,W,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-07 15:02:52,0.01,large_local,48.0,44.0,29.64,10.0,NW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-07 16:34:06,0.01,large_local,46.9,50.0,29.68,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-07 19:39:55,0.01,Beltway,44.2,51.0,29.75,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-07 19:54:42,0.01,large_local,44.2,51.0,29.77,10.0,NW,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-08 08:10:21,0.01,Interstate,39.9,51.0,29.97,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Spring
1,2017-04-08 11:22:29,0.8,Interstate,55.4,29.0,29.98,10.0,W,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-08 13:03:14,0.65,Highway,59.0,27.0,30.01,10.0,W,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-08 13:27:38,0.01,large_local,56.5,22.0,29.98,10.0,W,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-08 17:20:12,0.01,Interstate,62.6,24.0,29.95,10.0,W,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-09 12:16:18,0.01,large_local,64.8,26.0,30.2,10.0,S,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-09 12:17:11,0.01,local,62.6,34.0,30.21,10.0,SE,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-09 13:01:34,0.01,large_local,62.6,34.0,30.21,10.0,SE,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-09 13:20:10,0.01,local,66.2,30.0,30.21,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-09 13:34:18,0.51,Highway,64.4,34.0,30.2,10.0,SE,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-09 14:26:05,0.8,Highway,64.8,24.0,30.2,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-09 15:10:15,0.01,Interstate,66.7,23.0,30.18,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-10 07:04:07,0.01,local,46.4,100.0,30.22,10.0,Calm,Clear,0,0,1,0,0,0,0,1,Day,0,0,0,0,2,Spring
1,2017-04-10 07:36:29,0.01,Interstate,46.9,77.0,30.21,10.0,Calm,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-10 07:52:03,0.01,large_local,46.4,74.0,30.21,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-10 08:46:04,0.01,local,55.4,63.0,30.23,10.0,SW,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-10 13:27:11,0.01,Highway,72.0,37.0,30.19,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-10 13:37:29,0.01,local,77.0,33.0,30.16,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-10 13:36:05,0.01,Interstate,73.4,50.0,30.17,10.0,SE,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-10 14:01:14,0.01,Interstate,79.0,25.0,30.14,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 06:02:40,0.01,large_local,61.0,62.0,30.14,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-11 06:06:39,0.01,local,60.4,59.0,30.15,10.0,SW,Clear,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2017-04-11 06:29:04,0.01,Beltway,61.9,56.0,30.14,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-11 08:26:02,0.01,Interstate,64.9,52.0,30.2,10.0,S,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 08:36:21,0.01,Interstate,62.6,77.0,30.19,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 11:56:46,0.01,local,72.7,50.0,30.17,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 13:02:31,0.01,local,75.4,44.0,30.17,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 13:27:55,0.01,large_local,84.2,29.0,30.17,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 14:36:41,0.01,Beltway,84.2,24.0,30.14,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-11 14:36:24,0.01,Interstate,73.4,65.0,30.14,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-11 15:33:03,0.01,Interstate,75.2,61.0,30.11,10.0,SE,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-11 18:06:04,0.01,Interstate,79.0,26.0,30.11,10.0,W,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 06:06:25,0.01,local,52.0,97.0,30.14,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-12 07:32:25,0.01,large_local,60.8,100.0,30.17,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-12 08:35:17,0.01,Interstate,44.6,100.0,30.27,2.5,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 08:50:20,0.01,Beltway,64.2,75.0,30.18,3.0,Calm,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-12 09:47:52,0.01,Beltway,70.0,59.0,30.22,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 13:53:44,0.01,local,75.2,41.0,30.25,10.0,NW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-12 14:24:15,0.01,large_local,77.0,36.0,30.19,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-12 15:16:56,0.01,large_local,75.0,37.0,30.2,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 16:51:23,0.01,local,75.4,37.0,30.19,10.0,NW,Clear,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-12 16:50:57,0.01,large_local,75.2,34.0,30.21,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 17:13:32,0.01,local,69.1,25.0,30.23,10.0,NW,Clear,0,0,0,0,0,1,0,0,Day,0,0,0,0,1,Spring
1,2017-04-12 17:13:00,0.01,Interstate,73.4,36.0,30.21,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-12 17:18:04,0.01,Interstate,77.0,28.0,30.2,10.0,W,Partly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-12 18:57:23,0.01,large_local,75.2,29.0,30.2,10.0,NW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-13 05:25:40,0.01,Highway,50.5,53.0,30.34,10.0,NE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-13 05:53:52,0.01,Interstate,57.2,44.0,30.35,10.0,N,Partly Cloudy,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-13 06:07:00,0.01,Interstate,48.9,56.0,30.4,10.0,N,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-13 06:52:40,0.01,Interstate,48.9,46.0,30.42,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-13 08:46:22,0.01,large_local,56.3,45.0,30.4,10.0,NE,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-13 10:13:49,0.01,Interstate,55.0,40.0,30.45,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-13 13:22:18,0.01,Interstate,66.2,32.0,30.38,10.0,NW,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-13 13:31:56,0.01,Interstate,64.0,30.0,30.4,10.0,NE,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-13 14:01:11,0.01,large_local,64.4,30.0,30.38,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-13 15:23:57,0.01,Interstate,64.4,45.0,30.35,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-13 18:48:12,2.1,Beltway,68.0,31.0,30.32,10.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-14 06:06:27,0.01,Highway,47.5,56.0,30.38,10.0,NE,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-14 06:32:54,0.01,Interstate,48.9,52.0,30.38,10.0,NE,Partly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-14 08:30:31,0.01,large_local,53.8,52.0,30.38,10.0,E,Overcast,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2017-04-14 09:55:10,0.01,Interstate,61.0,41.0,30.33,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-14 11:24:53,0.01,large_local,61.5,38.0,30.38,10.0,SE,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-14 13:32:23,0.01,local,63.0,50.0,30.37,10.0,SE,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-14 13:51:24,0.01,large_local,69.8,38.0,30.36,10.0,Variable,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-14 17:55:27,0.01,Interstate,66.2,37.0,30.33,10.0,S,Scattered Clouds,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-15 07:07:36,0.01,large_local,53.8,74.0,30.35,10.0,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-15 10:24:56,0.01,large_local,58.3,60.0,30.34,10.0,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-15 10:54:53,0.01,Highway,62.6,59.0,30.34,7.0,S,Haze,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 11:11:02,0.01,Highway,57.0,55.0,30.37,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 12:25:42,0.01,Interstate,64.0,63.0,30.27,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 12:45:15,0.01,local,62.6,63.0,30.31,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 13:03:56,0.01,Highway,69.8,60.0,30.28,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 13:08:29,0.01,Tunnel,64.0,63.0,30.27,10.0,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-15 14:10:42,0.01,large_local,64.4,64.0,30.28,10.0,SE,Overcast,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-15 14:35:41,0.01,large_local,64.4,73.0,30.25,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-15 14:40:07,0.01,large_local,64.4,73.0,30.25,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-15 14:35:20,0.01,local,66.2,56.0,30.24,2.5,S,Haze,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 14:41:08,0.01,local,66.2,56.0,30.24,2.5,S,Haze,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-15 18:27:39,0.01,large_local,73.6,58.0,30.13,10.0,SE,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-15 21:00:57,0.01,Interstate,66.9,81.0,30.13,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-15 21:12:05,0.01,Interstate,66.9,81.0,30.13,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-15 21:17:36,0.01,large_local,64.8,82.0,30.13,7.0,Calm,Scattered Clouds,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-16 10:05:27,0.01,large_local,73.4,78.0,30.06,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-16 11:08:36,0.01,Highway,78.8,44.0,30.06,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-16 12:46:51,0.01,Beltway,86.0,32.0,30.0,10.0,W,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-16 13:54:59,0.01,Interstate,84.9,33.0,29.95,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-16 15:56:21,0.01,large_local,86.0,35.0,29.9,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-16 20:37:52,0.01,Highway,75.0,45.0,29.92,10.0,W,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-17 06:20:09,0.01,large_local,66.2,83.0,30.0,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-17 10:42:23,0.01,Interstate,62.1,93.0,30.09,5.0,SW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-17 13:08:35,0.01,Interstate,59.0,90.0,30.09,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-17 14:44:06,0.01,Interstate,64.4,64.0,30.04,10.0,N,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-17 14:53:08,0.01,local,66.0,78.0,30.04,10.0,W,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-17 14:58:27,0.01,Interstate,64.0,48.0,30.07,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 07:17:24,0.01,local,57.2,59.0,30.34,10.0,NE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 07:17:16,0.01,Interstate,48.2,71.0,30.3,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 07:32:20,0.01,Interstate,51.8,58.0,30.32,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 07:53:38,0.01,Interstate,53.6,54.0,30.33,10.0,E,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 08:01:51,0.01,Interstate,53.6,54.0,30.33,10.0,E,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 14:13:52,0.01,Interstate,66.9,40.0,30.34,10.0,E,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-18 22:51:05,0.01,Interstate,55.4,63.0,30.45,10.0,SE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-19 08:12:02,0.01,Interstate,53.1,69.0,30.42,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-19 08:12:30,0.01,Interstate,51.1,86.0,30.45,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-19 08:11:36,0.01,large_local,51.1,86.0,30.45,10.0,SE,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-19 09:38:15,0.01,local,53.1,83.0,30.4,10.0,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-19 13:58:16,0.01,Interstate,48.2,100.0,30.3,9.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-19 14:15:20,0.01,large_local,57.2,82.0,30.39,10.0,SE,Overcast,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2017-04-19 15:30:51,0.01,Interstate,50.0,93.0,30.29,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 04:03:19,0.01,Interstate,55.0,89.0,30.13,10.0,SE,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-20 05:21:59,0.01,Interstate,57.0,93.0,30.09,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-20 05:52:24,0.01,Beltway,57.0,87.0,30.13,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-20 07:01:50,0.01,Interstate,59.0,94.0,30.13,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 07:07:43,0.01,Interstate,53.6,100.0,30.11,4.0,SW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-20 08:42:23,0.01,Interstate,57.2,94.0,30.11,6.0,SW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-20 08:52:39,0.01,large_local,56.8,93.0,30.1,7.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 09:56:39,0.01,local,59.2,90.0,30.1,10.0,SW,Mostly Cloudy,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-20 10:00:12,0.01,large_local,59.2,90.0,30.1,10.0,SW,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-20 13:34:05,0.01,Interstate,71.6,69.0,30.04,10.0,NE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 14:41:59,0.01,Interstate,78.8,54.0,30.02,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 17:22:43,0.01,Beltway,81.0,50.0,29.96,10.0,S,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 17:39:51,0.01,local,78.1,62.0,29.93,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 18:02:43,0.01,local,78.8,57.0,29.95,10.0,S,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-20 21:22:21,0.01,local,74.5,59.0,30.0,10.0,SE,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-20 21:41:55,0.01,Highway,74.5,59.0,30.0,10.0,SE,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-21 05:27:25,0.01,Beltway,60.4,98.0,29.86,2.5,Calm,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-21 05:36:23,0.01,large_local,60.8,97.0,29.87,2.5,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2017-04-21 06:33:24,0.01,Highway,62.6,100.0,29.91,5.0,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2017-04-21 06:57:34,0.01,local,62.6,100.0,29.91,3.0,SW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2017-04-21 08:33:11,0.01,large_local,61.7,97.0,29.89,1.8,NE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-21 08:50:25,0.01,local,66.2,100.0,29.91,4.0,Calm,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-21 15:43:13,0.01,large_local,75.4,80.0,29.8,10.0,E,Partly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-21 19:14:35,0.01,Highway,82.4,39.0,29.81,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-22 07:27:48,0.01,large_local,58.5,93.0,29.89,2.5,NE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-22 09:07:46,0.01,Interstate,59.0,94.0,29.93,2.0,NE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-22 11:18:46,0.01,large_local,55.9,97.0,29.93,1.8,N,Drizzle,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2017-04-22 12:20:52,0.01,Interstate,55.4,94.0,29.97,2.0,NW,Rain,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-22 13:51:13,0.01,large_local,55.4,100.0,30.0,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2017-04-22 14:26:29,0.01,local,55.0,96.0,29.96,6.0,N,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-22 16:06:16,0.01,large_local,55.0,96.0,29.95,6.0,NW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2017-04-22 19:58:00,0.01,large_local,52.0,89.0,29.98,10.0,Variable,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2017-04-23 13:56:45,0.01,Beltway,57.0,54.0,30.12,10.0,NE,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2017-04-23 13:52:45,0.01,large_local,60.8,59.0,30.15,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
