Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.158,Highway,25.0,59.0,29.7,10.0,NW,Fair,False,False,True,False,False,False,False,False,Night
0.156,local,72.0,23.0,30.21,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0.022,local,58.0,65.0,29.42,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
0.12,local,73.9,50.0,29.97,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0.072,large_local,31.0,50.0,29.93,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.607,local,33.0,46.0,29.67,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.261,Highway,62.0,46.0,30.44,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.35,local,60.8,88.0,29.73,5.0,N,Overcast,False,False,False,False,False,False,False,False,Night
1.6980000000000002,Interstate,62.6,94.0,29.71,7.0,SE,Heavy Rain,False,False,False,False,False,False,False,False,Night
0.181,large_local,84.0,35.0,29.85,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,76.0,49.0,29.7,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
1.699,Highway,46.4,81.0,29.96,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
1.007,Interstate,41.0,93.0,30.07,1.8,Calm,Overcast,False,False,False,False,False,False,False,False,Night
1.135,local,80.1,71.0,29.91,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.8400000333786009,Interstate,29.0,96.0,29.33,1.0,N,Snow,False,False,False,False,False,False,False,False,Night
0.152,local,93.0,56.0,29.98,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.797,local,50.0,83.0,29.62,10.0,Variable,Fair,False,False,False,False,False,False,False,True,Day
0.044,local,94.0,51.0,29.91,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.899,Interstate,57.2,74.0,30.14,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
1.421,large_local,27.0,90.0,29.97,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,63.0,94.0,29.79,5.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
0.685,Highway,70.0,71.0,29.34,10.0,W,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.161,local,35.0,54.0,29.4,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.44,large_local,33.8,41.0,30.46,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.046,large_local,47.0,36.0,29.62,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
2.367,Interstate,45.0,71.0,30.25,10.0,E,Overcast,False,False,False,False,False,False,False,False,Night
0.0,local,33.8,41.0,29.93,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.056,local,32.0,100.0,30.07,10.0,Calm,Clear,False,False,False,False,True,False,False,False,Night
0.0,Beltway,50.0,94.0,29.58,4.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.934,Highway,66.9,40.0,29.86,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.215,local,45.0,36.0,29.49,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.353,local,77.9,36.0,30.05,7.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
1.246,local,71.6,88.0,29.88,5.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.025,Highway,31.0,92.0,29.39,4.0,E,Wintry Mix,False,False,True,False,False,False,False,False,Night
3.470000028610228,local,82.4,48.0,29.98,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
4.565,local,80.6,58.0,30.09,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
1.094,local,39.2,87.0,30.01,5.0,W,Overcast,False,False,False,False,False,False,False,False,Night
6.230000019073486,Highway,48.0,44.0,29.81,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.223,local,43.0,64.0,30.51,10.0,E,Cloudy,False,True,False,False,True,False,False,False,Night
0.185,large_local,58.0,100.0,29.64,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.032,local,38.0,47.0,30.23,10.0,NW,Fair,False,False,False,False,False,False,False,True,Night
0.454,local,48.9,97.0,30.34,7.0,Variable,Rain,False,False,False,False,False,False,False,False,Day
0.028,local,49.0,90.0,30.17,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.652,local,73.0,59.0,29.46,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
1.124,local,32.0,87.0,29.53,4.0,NW,Light Freezing Rain,False,False,False,False,False,False,False,False,Day
1.866,local,78.8,78.0,29.8,7.0,NW,Scattered Clouds,False,False,False,False,False,False,False,True,Day
0.147,local,62.6,77.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Day
0.0,large_local,28.4,37.0,29.81,10.0,SW,Clear,False,False,False,False,True,False,False,False,Day
0.256,large_local,71.1,96.0,30.15,9.0,Calm,Clear,False,False,False,False,True,False,False,True,Night
0.061,Interstate,37.0,54.0,29.12,10.0,SW,Windy,False,False,True,False,False,False,False,False,Day
0.072,local,33.0,99.0,29.82,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.143,local,59.0,88.0,29.75,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.11,local,78.0,76.0,29.47,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.382,local,43.0,70.0,29.87,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Night
0.632,large_local,45.0,58.0,30.02,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.493,Interstate,41.0,53.0,29.92,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
1.621,large_local,41.0,65.0,29.94,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.221,large_local,69.8,94.0,29.7,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.616,local,54.0,91.0,30.28,10.0,Calm,Mostly Cloudy,False,True,False,False,False,False,False,True,Night
4.2199997901916495,Interstate,58.0,97.0,29.29,1.0,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.025,local,41.0,70.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.8440000000000001,local,23.0,93.0,30.27,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.103,large_local,67.0,47.0,30.16,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.830000042915344,Interstate,45.0,49.0,30.0,10.0,W,Windy,False,False,False,False,False,False,False,False,Day
0.383,local,55.0,77.0,29.45,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,87.0,51.0,29.8,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,36.0,76.0,30.04,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.184,large_local,88.0,55.0,29.62,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.833,local,70.0,84.0,30.12,3.0,Calm,Haze,False,False,False,False,False,False,False,False,Day
0.221,local,60.8,48.0,29.84,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.312,local,33.0,99.0,29.85,5.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
0.029,Highway,61.0,77.0,30.21,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.229,local,50.0,96.0,29.95,9.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.115,local,53.6,100.0,29.9,7.0,S,Rain,False,False,False,False,False,False,False,False,Night
0.763,Beltway,41.0,90.0,29.88,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.003,local,72.0,49.0,29.74,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.011,Highway,78.0,87.0,30.06,10.0,SE,Fair,False,True,False,False,False,False,False,True,Day
0.03,large_local,88.0,33.0,29.71,10.0,SW,unknown,False,True,False,False,False,False,False,True,Day
0.222,local,35.6,88.0,30.09,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.077,Beltway,70.0,43.0,29.81,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
3.629,Interstate,68.0,93.0,29.57,10.0,SE,Cloudy,False,False,True,False,False,False,False,False,Night
0.015,Beltway,71.0,98.0,30.05,1.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.031,large_local,85.0,53.0,29.15,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.226,local,29.7,75.0,30.07,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
0.06,local,57.0,92.0,30.07,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.179,large_local,80.0,63.0,29.89,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.359,local,85.0,35.0,29.89,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
0.016,local,79.0,60.0,29.86,10.0,Calm,Fair,False,True,False,False,False,False,False,True,Night
0.821,Interstate,60.0,20.0,30.35,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.5710000000000001,Highway,67.0,45.0,29.36,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.5479999999999999,Highway,45.0,27.0,30.03,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.722,Interstate,45.0,93.0,29.83,4.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.228,local,47.0,42.0,30.06,10.0,Variable,Cloudy,False,False,False,False,False,False,False,True,Day
0.0,local,53.1,71.0,29.73,10.0,S,Scattered Clouds,False,True,False,False,False,False,False,False,Night
2.389,Interstate,24.1,91.0,30.27,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.166,local,68.0,47.0,30.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.605,local,78.0,66.0,29.51,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.44,Rt100,44.0,45.0,29.36,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
2.363,local,72.1,74.0,30.01,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
2.664,local,48.0,82.0,30.07,10.0,Calm,Fair,True,False,False,False,False,False,False,False,Night
0.163,local,85.0,34.0,29.87,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.232,Interstate,54.0,72.0,30.08,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.012,local,34.0,100.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.04,Highway,39.0,87.0,29.85,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.193,large_local,36.0,89.0,29.64,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Night
0.377,Highway,37.4,52.0,29.91,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.092,Highway,82.0,37.0,30.12,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
1.631,Beltway,46.4,34.0,30.01,10.0,S,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.48,Highway,59.0,86.0,30.09,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.252,Interstate,70.0,94.0,29.95,4.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
2.455,local,42.1,79.0,30.4,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.5539999999999999,local,71.6,94.0,30.15,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.585,local,32.0,80.0,30.35,10.0,Calm,Fair,False,True,False,False,True,False,False,True,Night
0.417,local,32.0,100.0,29.68,2.5,N,Overcast,False,False,False,False,False,False,False,True,Night
0.252,local,30.2,81.0,29.94,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.053,large_local,52.0,59.0,29.65,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.059,local,30.0,74.0,30.08,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.142,Highway,84.0,62.0,29.58,7.0,SW,Rain,False,False,True,False,False,False,False,False,Day
0.0,local,35.6,93.0,30.2,4.0,NE,Rain,False,False,False,False,False,False,False,False,Night
1.73,local,30.2,44.0,30.32,10.0,S,Clear,False,False,False,False,False,False,False,True,Night
0.033,local,57.0,29.0,29.93,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.8740000000000001,local,68.0,37.0,29.98,10.0,SW,Mostly Cloudy,False,True,False,False,False,False,False,True,Night
2.716,Highway,68.0,47.0,30.07,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.222,local,39.0,86.0,30.39,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
2.237,large_local,86.0,55.0,29.75,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.1639999999999999,large_local,65.0,15.0,29.34,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.023,large_local,59.0,81.0,29.24,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Night
0.909,Interstate,42.0,47.0,29.98,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.804,local,88.0,46.0,29.6,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.114,local,32.0,64.0,29.78,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.295,Highway,78.0,81.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.255,Highway,49.0,83.0,29.99,8.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
2.900000095367432,Interstate,59.0,94.0,29.27,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.134,Highway,66.0,57.0,29.94,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
10.539999961853027,local,87.8,70.0,29.99,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
2.611,Highway,50.0,97.0,28.88,2.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.174,Highway,70.0,93.0,29.61,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,54.0,38.0,29.06,10.0,NW,Fair,False,False,False,False,False,True,False,False,Day
0.251,Beltway,80.0,37.0,29.72,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
2.5299999713897705,Interstate,97.0,34.0,29.87,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.433,large_local,75.2,89.0,30.17,10.0,SE,Clear,False,False,False,False,True,False,False,False,Night
0.764,Highway,72.0,94.0,30.21,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.418,Highway,46.0,46.0,29.55,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
1.834,Highway,56.0,31.0,30.19,9.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.181,Interstate,72.0,83.0,30.12,10.0,E,Drizzle,False,False,False,False,False,False,False,False,Night
0.382,Highway,27.0,71.0,30.23,4.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
0.153,Highway,57.0,94.0,29.38,1.0,Variable,Fog,False,False,True,False,False,False,False,False,Day
0.358,local,54.0,58.0,28.84,10.0,W,Cloudy,False,False,False,False,False,False,False,False,Day
0.056,local,60.0,69.0,30.18,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,30.0,79.0,30.41,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.483,local,66.0,50.0,30.28,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
2.8310000000000004,local,55.9,90.0,30.11,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
1.87,large_local,37.0,89.0,30.27,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.6859999999999999,large_local,48.0,93.0,29.32,7.0,NE,Cloudy,False,True,False,False,False,False,False,True,Day
0.934,Highway,66.9,40.0,29.86,10.0,NW,Clear,False,False,False,False,False,True,False,False,Day
3.417,local,48.0,57.0,30.15,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.347,local,68.0,63.0,30.24,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.213,local,50.0,33.0,30.34,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0819999999999999,large_local,57.0,96.0,29.9,5.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.374,local,75.0,82.0,30.19,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
1.113,local,68.0,73.0,29.99,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.394,Interstate,75.0,46.0,29.65,10.0,W,Fair,False,False,True,False,False,False,False,False,Day
0.436,Interstate,71.0,70.0,29.4,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,77.0,41.0,30.1,7.0,Calm,Clear,False,False,False,False,True,False,False,False,Night
0.421,Highway,77.0,83.0,29.73,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Day
0.421,local,52.0,88.0,29.06,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.099,Beltway,60.0,96.0,29.72,5.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.5489999999999999,Highway,57.0,94.0,29.94,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.349,large_local,51.0,77.0,29.83,10.0,NW,Cloudy,False,False,True,False,False,False,False,False,Day
0.154,local,48.0,89.0,30.14,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.459,large_local,80.1,64.0,30.09,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.8079999999999999,local,75.0,78.0,29.92,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.471,local,70.0,94.0,29.45,10.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0.032,local,63.0,94.0,29.66,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.6970000000000001,large_local,37.0,87.0,30.01,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.888,Highway,35.6,72.0,30.3,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,87.8,62.0,29.93,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,True,Day
0.73,Highway,53.6,49.0,29.87,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,True,Night
0.042,local,46.4,66.0,30.35,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.114,Highway,54.0,38.0,30.03,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
