Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.0,Interstate,30.2,32.0,29.76,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,61.0,30.0,29.9,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,75.0,79.0,29.84,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.498,Beltway,93.0,38.0,29.72,10.0,SW,Fair,False,False,True,False,False,False,False,False,Day
4.91,Interstate,35.1,82.0,30.12,6.0,Calm,Haze,False,False,False,False,False,False,False,False,Night
0.0,large_local,73.4,94.0,29.79,10.0,Variable,Overcast,False,False,False,False,False,False,False,False,Day
0.107,Beltway,76.0,32.0,30.13,10.0,E,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.3799999952316284,Beltway,51.8,57.0,29.75,10.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Night
0.933,Highway,77.4,80.0,29.96,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
2.650000095367432,Interstate,73.0,44.0,29.29,10.0,W,Thunder,False,False,False,False,False,False,False,False,Day
0.8320000000000001,Interstate,53.0,71.0,29.4,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,60.8,88.0,30.02,3.0,E,Overcast,False,False,True,False,False,False,False,False,Day
0.0,large_local,16.0,88.0,30.0,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,71.6,100.0,29.84,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,59.0,42.0,30.12,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,32.0,38.0,30.53,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,39.2,87.0,30.11,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,72.0,91.0,29.85,8.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,large_local,64.4,77.0,29.74,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.1,61.0,29.83,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,50.0,71.0,29.74,10.0,NW,Clear,False,False,False,True,False,False,False,False,Night
0.0,Highway,78.0,39.0,30.12,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,67.0,90.0,29.79,7.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Beltway,75.0,90.0,29.95,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,large_local,82.4,70.0,30.0,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,48.0,80.0,30.1,8.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,50.0,100.0,29.48,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
0.01,local,73.9,49.0,29.91,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,50.0,87.0,30.08,5.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,82.4,45.0,30.23,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
5.460000038146973,large_local,46.0,100.0,29.84,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,66.0,93.0,29.66,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,27.0,92.0,30.49,0.8,SW,Snow,False,False,False,False,False,False,False,False,Night
0.0,Interstate,54.0,93.0,30.2,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.242,local,48.2,100.0,29.88,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
1.041,Interstate,81.0,56.0,30.04,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,75.0,84.0,29.75,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,41.0,86.0,30.03,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.487,large_local,53.0,97.0,29.69,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,48.9,52.0,30.09,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,89.6,62.0,29.9,10.0,S,Clear,False,False,False,True,False,False,False,False,Day
0.0,Interstate,66.2,94.0,29.84,2.5,NE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Beltway,65.0,81.0,30.16,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,28.4,80.0,30.13,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,91.4,59.0,29.95,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.609,Interstate,50.0,35.0,29.79,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
3.214,Interstate,79.0,56.0,30.02,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.15,Interstate,61.0,56.0,30.2,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,80.6,65.0,29.95,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.2,100.0,29.93,7.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,local,64.0,78.0,30.05,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
3.736,Highway,91.4,63.0,30.12,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,75.0,53.0,30.19,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,60.0,47.0,30.36,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,30.9,64.0,30.1,10.0,N,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Highway,62.6,100.0,29.7,7.0,SE,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Beltway,47.0,38.0,29.97,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,76.3,94.0,29.89,7.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,31.0,92.0,29.68,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.0,local,42.8,100.0,30.18,2.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.622,Beltway,44.6,93.0,29.77,5.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,34.0,85.0,29.71,6.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,75.2,94.0,30.18,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,56.0,41.0,29.93,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Beltway,76.8,59.0,30.05,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,42.8,39.0,29.84,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,local,73.4,69.0,30.1,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,32.0,100.0,29.86,3.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Beltway,45.5,69.0,30.09,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Day
0.782,local,82.4,54.0,30.11,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,37.8,52.0,30.22,10.0,SE,Clear,False,False,True,False,False,False,False,False,Night
0.0,large_local,33.0,63.0,29.88,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,64.9,68.0,30.13,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.016,Interstate,79.0,78.0,29.88,10.0,S,Thunder,False,False,False,False,False,False,False,False,Night
0.0,Highway,68.0,56.0,30.02,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,30.2,100.0,30.12,5.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
1.369,Beltway,60.0,82.0,29.71,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
1.661,Beltway,33.8,58.0,29.85,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.0,large_local,55.2,42.0,30.26,10.0,N,Clear,False,False,True,False,False,False,False,False,Day
0.0,Highway,71.6,94.0,29.85,1.5,W,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,37.4,52.0,30.1,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,large_local,37.0,31.0,29.8,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.163,Interstate,32.0,35.0,30.25,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.31,Highway,29.7,88.0,30.26,1.8,NE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Beltway,63.0,48.0,29.86,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
0.9499999880790708,Beltway,87.0,38.0,30.1,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,71.0,24.0,30.12,10.0,W,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,54.0,97.0,28.95,4.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,large_local,89.6,70.0,30.17,7.0,SE,Haze,False,False,False,False,False,False,False,True,Day
1.3899999856948853,Tunnel,36.0,81.0,30.45,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.53,Highway,76.0,54.0,29.98,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,73.0,93.0,30.03,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,75.0,55.0,29.7,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.4900000095367432,Interstate,46.0,87.0,30.06,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.535,Highway,75.0,71.0,30.03,10.0,unknown,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,39.0,100.0,30.05,0.8,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,78.1,60.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,43.2,77.0,30.12,10.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Interstate,62.0,19.0,29.36,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,66.0,73.0,29.96,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Interstate,55.9,100.0,29.86,1.5,Calm,Thunderstorms,False,False,True,False,False,False,False,False,Day
0.01,Highway,77.0,67.0,29.87,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,40.0,54.0,29.79,10.0,E,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,53.0,94.0,29.94,7.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
1.6599999666213991,Beltway,19.2,93.0,30.13,7.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,82.0,42.0,29.89,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.2,Highway,37.4,65.0,30.34,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,large_local,69.8,73.0,30.21,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,53.0,74.0,29.62,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.01,Interstate,24.8,59.0,30.6,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,76.0,43.0,29.52,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,69.0,92.0,30.0,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.0,Interstate,77.0,39.0,30.14,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.352,large_local,32.0,69.0,30.31,10.0,S,Clear,False,False,False,False,True,False,False,True,Night
0.01,large_local,33.8,100.0,30.12,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,28.0,64.0,30.68,10.0,NE,Fair,False,False,False,False,False,True,False,False,Day
0.0,Highway,68.0,94.0,29.67,10.0,S,Cloudy,False,False,True,False,False,False,False,False,Night
5.980000019073486,Highway,55.0,47.0,29.89,10.0,S,Fair,False,False,True,False,False,False,False,False,Night
0.0,Highway,50.0,30.0,30.13,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,52.0,100.0,30.09,2.0,N,Drizzle,False,False,True,False,False,False,False,False,Day
0.0,Beltway,72.0,78.0,29.88,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,44.6,93.0,30.46,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
2.2100000381469727,Interstate,44.6,39.0,29.8,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.6399999856948853,local,38.0,50.0,30.0,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,71.6,94.0,29.98,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
2.3199999332427983,Highway,65.0,32.0,29.28,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
1.453,Interstate,84.2,55.0,29.99,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,42.1,60.0,29.93,10.0,W,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.9,91.0,29.86,4.0,NE,Thunderstorms,False,False,False,False,False,False,False,False,Day
0.384,Beltway,43.3,60.0,30.46,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,86.0,57.0,30.02,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,65.0,73.0,29.36,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Tunnel,19.9,96.0,30.13,6.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.01,large_local,68.0,64.0,29.64,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,53.6,51.0,29.91,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.496,Beltway,37.4,100.0,30.09,5.0,NE,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Beltway,73.0,50.0,29.68,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,69.8,97.0,29.95,7.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,Interstate,47.0,44.0,30.29,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,90.0,31.0,30.22,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Highway,86.0,51.0,29.43,7.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,91.9,45.0,29.89,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,Interstate,62.1,43.0,30.17,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.911,large_local,57.0,94.0,29.62,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.769,large_local,57.0,41.0,29.78,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.337,Beltway,86.0,40.0,29.97,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,67.0,96.0,28.95,7.0,NW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,59.0,72.0,29.75,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Night
0.0,Interstate,46.0,34.0,30.02,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,66.2,100.0,30.09,7.0,S,Overcast,False,False,False,False,False,False,False,False,Day
1.106,Interstate,82.9,59.0,29.82,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,44.0,23.0,30.3,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,78.8,21.0,30.12,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.1,81.0,29.79,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,68.0,88.0,29.97,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,64.0,73.0,29.9,10.0,SE,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Interstate,46.0,37.0,29.82,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,49.0,50.0,30.14,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,44.6,23.0,30.26,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.01,local,66.2,30.0,30.21,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,25.0,80.0,29.98,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,68.0,100.0,30.09,0.2,NE,Drizzle,False,False,True,False,False,False,False,False,Day
1.5399999618530271,Interstate,57.0,62.0,29.59,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,64.0,24.0,30.29,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,43.0,46.0,30.14,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.0900000333786009,local,57.0,33.0,30.1,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.01,Beltway,69.1,47.0,30.14,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,local,80.6,37.0,29.85,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,18.0,63.0,30.36,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,36.0,100.0,29.64,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.239,Highway,59.0,51.0,29.09,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,73.4,100.0,29.83,10.0,SW,Rain,False,False,False,False,False,False,False,False,Day
0.0,Beltway,36.0,45.0,29.89,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,85.0,57.0,29.88,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.9,82.0,30.02,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,79.0,42.0,29.75,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.4600000083446503,local,39.9,63.0,29.46,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,68.0,91.0,29.56,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,66.4,80.0,29.95,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,large_local,75.4,94.0,29.89,7.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,80.6,74.0,29.98,10.0,SW,Clear,False,False,True,False,False,False,False,False,Night
0.0,Beltway,74.0,78.0,29.97,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,55.0,86.0,29.77,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,69.0,39.0,30.04,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,39.9,40.0,29.81,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
